sessionId,insuredId,primary_anomaly_type,ensembleRiskScore,anomaly_prob,churn_prob,totalKOs,ipChanged,deviceChanged,maxDownloadsIn2Minutes,pingPongCount
607095-8614-76,31638614,normal,0.0036618055310100317,9.154514e-05,0.0,0,0,0,0,0
9454570-7622-66,10437622,normal,0.003658908186480403,9.1472706e-05,0.0,0,0,0,1,0
9794811-0257-77,60630257,normal,0.0036500985734164715,9.125246e-05,0.0,0,0,0,0,0
1839350-6518-78,89116518,normal,0.0036498340778052807,9.124585e-05,0.0,0,0,0,2,0
3919481-4484-76,95874484,normal,0.003649211023002863,9.123028e-05,0.0,0,0,0,0,0
4699934-0589-87,73030589,normal,0.003649085992947221,9.122715e-05,0.0,0,0,0,1,0
6498428-2826-85,22222826,normal,0.003648491110652685,9.121228e-05,0.0,0,0,0,0,0
8065714-9172-88,76949172,normal,0.003643869888037443,9.109675e-05,0.0,0,0,0,0,0
8371579-5929-87,90155929,normal,0.003640049835667014,9.1001246e-05,0.0,0,0,0,1,0
4164426-5580-79,69605580,normal,0.003639793023467064,9.099483e-05,0.0,0,0,0,1,0
3160890-9817-93,83289817,normal,0.003631178056821227,9.077945e-05,0.0,0,0,0,1,0
7133059-8467-80,34798467,normal,0.003630738239735365,9.076846e-05,0.0,0,0,0,1,0
7924437-5732-86,11185732,normal,0.0036307107657194138,9.076777e-05,0.0,0,0,0,1,0
7631414-0842-79,45740842,normal,0.003619096241891384,9.0477406e-05,0.0,0,0,0,1,0
343548-6102-78,58536102,normal,0.003615419380366802,9.038548e-05,0.0,0,0,0,0,0
5323844-6838-79,44416838,normal,0.003606026526540518,9.0150665e-05,0.0,0,0,0,0,0
4803909-4040-73,58984040,normal,0.0036041629500687122,9.010408e-05,0.0,0,0,0,0,0
3568871-5867-84,82425867,normal,0.0036025207955390215,9.006302e-05,0.0,1,0,0,0,0
1172765-8525-84,54138525,normal,0.0035932811442762613,8.983203e-05,0.0,0,0,0,1,0
3031297-7724-87,73967724,normal,0.003590760286897421,8.9769004e-05,0.0,0,0,0,0,0
1089923-1110-86,43571110,normal,0.003582377452403307,8.9559435e-05,0.0,0,0,0,0,0
1481920-9737-85,26339737,normal,0.0035819336771965027,8.954834e-05,0.0,0,0,0,0,0
3314456-1110-85,43571110,normal,0.003581875003874302,8.954688e-05,0.0,0,0,0,1,0
8187492-1274-86,12801274,normal,0.003576694056391716,8.941735e-05,0.0,0,0,0,1,0
1619727-1492-83,36481492,normal,0.0035746858920902014,8.9367146e-05,0.0,0,0,0,0,0
1319330-7550-77,95227550,normal,0.0035705361515283585,8.9263405e-05,0.0,0,0,0,2,0
9806308-5122-77,84015122,normal,0.003568058367818594,8.920146e-05,0.0,0,0,0,1,0
4129172-5867-80,82425867,normal,0.0035675312392413616,8.918828e-05,0.0,0,0,0,1,0
7253799-0659-71,76490659,normal,0.003565398743376136,8.913497e-05,0.0,0,0,0,1,0
4075695-7034-84,68217034,normal,0.00355322053655982,8.8830515e-05,0.0,0,0,0,0,0
9799466-9715-85,59829715,normal,0.003547173924744129,8.867935e-05,0.0,0,0,0,0,0
7946146-8688-68,76588688,normal,0.003541999263688922,8.854998e-05,0.0,0,0,0,0,0
5816468-9885-82,93739885,normal,0.003540476318448782,8.851191e-05,0.0,0,0,0,1,0
9463790-1807-85,20101807,normal,0.003539531258866191,8.848828e-05,0.0,0,0,0,0,0
9295252-9286-83,83879286,normal,0.00353914313018322,8.847858e-05,0.0,0,0,0,2,0
9815849-1665-78,52741665,normal,0.0035388257820159197,8.8470646e-05,0.0,0,0,0,0,0
8500549-6953-74,84526953,normal,0.0035384041257202625,8.84601e-05,0.0,0,0,0,1,0
2560374-9506-84,20109506,normal,0.0035361270420253277,8.8403176e-05,0.0,0,0,0,1,0
8714234-5441-72,49965441,normal,0.0035316217690706253,8.8290544e-05,0.0,0,0,0,2,0
7236285-0911-79,15830911,normal,0.0035222950391471386,8.805738e-05,0.0,0,0,0,1,0
5166763-1211-70,30561211,normal,0.003522224724292755,8.805562e-05,0.0,0,0,0,0,0
6515836-5441-90,49965441,normal,0.00352139538154006,8.803488e-05,0.0,0,0,0,0,0
1402365-1451-76,19911451,normal,0.003519783727824688,8.7994595e-05,0.0,0,0,0,1,0
789713-2130-77,73322130,normal,0.003514873329550028,8.7871835e-05,0.0,0,0,0,0,0
9913373-5754-88,94265754,normal,0.0035098192747682333,8.774548e-05,0.0,1,0,0,1,0
8635309-3163-76,69523163,normal,0.0035090260207653046,8.772565e-05,0.0,0,0,0,1,0
7840699-5929-69,90155929,normal,0.00350811961106956,8.770299e-05,0.0,0,0,0,0,0
1739358-7387-88,64077387,normal,0.0035080057568848133,8.7700144e-05,0.0,0,0,0,1,0
2220541-4932-80,84324932,normal,0.0035073398612439632,8.76835e-05,0.0,0,0,0,0,0
7654128-9559-87,46409559,normal,0.003506072796881199,8.765182e-05,0.0,0,0,0,1,0
5740019-9108-76,75559108,normal,0.003496863879263401,8.74216e-05,0.0,0,0,0,0,0
9929133-4876-76,56944876,normal,0.0034962338395416737,8.7405846e-05,0.0,0,0,0,2,0
5055569-1807-88,20101807,normal,0.003490833332762122,8.727083e-05,0.0,0,0,0,1,0
4156232-5441-80,49965441,normal,0.003490703646093607,8.726759e-05,0.0,0,0,0,0,0
9414198-6510-87,24846510,normal,0.003488354617729783,8.7208864e-05,0.0,0,0,0,0,0
5067576-8990-86,25358990,normal,0.0034866086207330227,8.7165216e-05,0.0,0,0,0,2,0
5362305-8525-79,54138525,normal,0.0034866086207330227,8.7165216e-05,0.0,0,0,0,0,0
5339184-5764-85,90495764,normal,0.0034848167560994625,8.712042e-05,0.0,0,0,0,0,0
6806257-7622-65,10437622,normal,0.003479942213743925,8.699855e-05,0.0,0,0,0,0,0
1812104-6533-89,84346533,normal,0.0034733477514237165,8.6833694e-05,0.0,0,0,0,0,0
4026518-5319-84,29595319,normal,0.003468221053481102,8.670553e-05,0.0,0,0,0,1,0
5814933-2210-80,36722210,normal,0.003462841035798192,8.6571024e-05,0.0,0,0,0,0,0
5114574-7366-77,18527366,normal,0.0034553203731775284,8.638301e-05,0.0,0,0,0,2,0
5216526-0682-89,82890682,normal,0.003451582742854953,8.628957e-05,0.0,0,0,0,0,0
3999894-4323-82,74584323,normal,0.003449039300903678,8.6225984e-05,0.0,0,0,0,1,0
1418385-6424-79,59396424,normal,0.0034485687501728535,8.621422e-05,0.0,0,0,0,2,0
4675989-6729-86,91586729,normal,0.0034430422820150852,8.6076056e-05,0.0,0,0,0,1,0
2620200-9892-76,75119892,normal,0.0034420834854245186,8.605209e-05,0.0,0,0,0,0,0
9995383-3538-79,48973538,normal,0.00344195868819952,8.604897e-05,0.0,0,0,0,2,0
1960285-3163-93,69523163,normal,0.0034403735771775246,8.600934e-05,0.0,0,0,0,1,0
9626748-6729-80,91586729,normal,0.0034392718225717545,8.5981796e-05,0.0,0,0,0,1,0
5892219-0491-91,30500491,normal,0.0034311541821807623,8.5778855e-05,0.0,0,0,0,0,0
7473373-2311-77,78272311,normal,0.003430715762078762,8.57679e-05,0.0,0,0,0,0,0
9697612-7425-80,18577425,normal,0.003427537390962243,8.5688436e-05,0.0,0,0,0,0,0
8946225-2858-85,94832858,normal,0.0034265993162989616,8.5664986e-05,0.0,0,0,0,1,0
6439359-3100-77,38303100,normal,0.003413306549191475,8.5332664e-05,0.0,0,0,0,2,0
3026440-4999-74,26094999,normal,0.0034127109684050083,8.531778e-05,0.0,0,0,0,1,0
6602802-4950-80,11324950,normal,0.0034091202542185783,8.5228006e-05,0.0,0,0,0,0,0
9259566-4123-78,20704123,normal,0.003404893446713686,8.512234e-05,0.0,0,0,0,0,1
6034965-2312-81,28402312,normal,0.0034048575907945633,8.512144e-05,0.0,0,0,0,0,0
6879246-6060-90,22986060,normal,0.0034018747974187136,8.504687e-05,0.0,0,0,0,0,0
8787236-4932-79,84324932,normal,0.0033970256336033344,8.492564e-05,0.0,0,0,0,0,0
9089394-1648-81,44811648,normal,0.003384083043783903,8.460208e-05,0.0,0,0,0,1,0
8347001-7178-78,66657178,normal,0.0033826602157205343,8.4566505e-05,0.0,0,0,0,0,0
792681-5257-84,60355257,normal,0.0033768457360565662,8.4421146e-05,0.0,0,0,0,0,0
9622762-1274-88,12801274,normal,0.003370742779225111,8.426857e-05,0.0,0,0,0,0,0
2793270-8910-88,75168910,normal,0.003369804471731186,8.424511e-05,0.0,0,0,0,2,0
5790289-8814-94,31498814,normal,0.003368969075381756,8.422423e-05,0.0,0,0,0,1,0
4467154-4572-81,15254572,normal,0.0033689592964947224,8.422398e-05,0.0,0,0,0,0,0
1724995-5257-90,60355257,normal,0.0033665155060589314,8.4162886e-05,0.0,0,0,0,1,0
1760589-6250-80,87156250,normal,0.003363300347700715,8.408251e-05,0.0,0,0,0,1,0
1043931-7034-74,68217034,normal,0.003362322458997369,8.405806e-05,0.0,0,0,0,0,0
8590658-3375-80,68033375,normal,0.003358803689479828,8.3970095e-05,0.0,0,0,0,0,0
7774862-8594-91,17528594,normal,0.00335732102394104,8.3933024e-05,0.0,0,0,0,1,0
9197697-8525-85,54138525,normal,0.003356283763423562,8.390709e-05,0.0,0,0,0,1,0
4255444-2798-87,37632798,normal,0.0033557945862412453,8.389486e-05,0.0,0,0,0,1,0
8177975-6903-79,81316903,normal,0.0033531649969518185,8.382912e-05,0.0,0,0,0,0,0
7823877-0842-76,45740842,normal,0.0033474843949079514,8.368711e-05,0.0,0,0,0,1,0
596589-4323-92,74584323,normal,0.0033466191962361336,8.366548e-05,0.0,0,0,0,2,0
3972667-9442-88,25209442,normal,0.0033431299962103367,8.357825e-05,0.0,0,0,0,1,0
683611-5178-86,88325178,normal,0.0033386312425136566,8.3465784e-05,0.0,0,0,0,1,0
1601025-9720-79,76159720,normal,0.0033382081892341375,8.3455205e-05,0.0,0,0,0,0,1
8516362-7304-85,31547304,normal,0.0033371991012245417,8.342998e-05,0.0,0,0,0,1,0
1103721-9031-84,66369031,normal,0.0033354272600263357,8.338568e-05,0.0,0,0,0,0,0
4196842-7626-75,94527626,normal,0.0033350992016494274,8.337748e-05,0.0,0,0,0,0,0
4487951-1729-86,77221729,normal,0.0033348770812153816,8.3371924e-05,0.0,0,0,0,1,0
7227114-2858-84,94832858,normal,0.0033313173335045576,8.328293e-05,0.0,0,0,0,1,0
6288480-9215-75,64939215,normal,0.003330211853608489,8.32553e-05,0.0,0,0,0,1,0
1030126-5580-86,69605580,normal,0.003328802064061165,8.322005e-05,0.0,0,0,0,0,0
7047314-6730-74,35396730,normal,0.00332622230052948,8.315556e-05,0.0,0,0,0,0,0
9841064-0838-84,62090838,normal,0.0033255848102271557,8.313962e-05,0.0,0,0,0,0,0
8994284-0287-90,27030287,normal,0.003316571470350027,8.291429e-05,0.0,0,0,0,0,0
4995654-3292-88,75583292,normal,0.0033164608757942915,8.291152e-05,0.0,0,0,0,0,1
9701295-0257-79,60630257,normal,0.0033121786545962095,8.2804465e-05,0.0,0,0,0,2,0
8800666-0213-80,32910213,normal,0.003301104297861457,8.252761e-05,0.0,0,0,0,0,0
566151-4575-82,91674575,normal,0.0032978104427456856,8.244526e-05,0.0,0,0,0,1,0
3222950-1923-77,23191923,normal,0.0032954495400190353,8.2386236e-05,0.0,0,0,0,1,0
2806858-4900-83,93774900,normal,0.003287511644884944,8.218779e-05,0.0,0,0,0,0,0
422933-9031-75,66369031,normal,0.003287019208073616,8.217548e-05,0.0,0,0,0,0,0
599753-9885-67,93739885,normal,0.0032813288271427155,8.203322e-05,0.0,0,0,0,0,0
266861-3938-81,12183938,normal,0.0032809721305966377,8.20243e-05,0.0,0,0,0,0,0
7200247-9559-90,46409559,normal,0.0032806466333568096,8.2016166e-05,0.0,0,0,0,1,0
8586653-2961-83,78922961,normal,0.00328042171895504,8.201054e-05,0.0,0,0,0,0,0
5821174-9892-73,75119892,normal,0.0032789234537631273,8.1973085e-05,0.0,0,0,0,2,1
7234459-8718-79,32908718,normal,0.0032721643801778555,8.180411e-05,0.0,0,0,0,1,0
1170175-0967-82,42340967,normal,0.0032675524707883596,8.168881e-05,0.0,0,0,0,1,0
7162642-3292-73,75583292,normal,0.003267141291871667,8.167853e-05,0.0,0,0,0,0,0
1938204-1563-87,88461563,normal,0.003265832783654332,8.164582e-05,0.0,0,0,0,1,0
5179331-0282-76,64010282,normal,0.0032650388311594725,8.162597e-05,0.0,0,0,0,0,0
9993098-8492-81,98228492,normal,0.0032642201986163855,8.16055e-05,0.0,0,0,0,0,1
5456605-3292-87,75583292,normal,0.003262079320847988,8.155198e-05,0.0,0,0,0,1,0
899372-9230-85,97899230,normal,0.003257444594055414,8.143611e-05,0.0,0,0,0,0,0
8323634-5867-83,82425867,normal,0.0032553637865930796,8.1384096e-05,0.0,0,0,0,1,0
7014608-2112-75,85582112,normal,0.003251361660659313,8.1284044e-05,0.0,0,0,0,1,0
4476382-1058-81,76311058,normal,0.003249065252020955,8.122663e-05,0.0,0,0,0,3,0
7315927-3826-81,10153826,normal,0.003247940680012107,8.1198516e-05,0.0,0,0,0,0,0
6070455-1981-86,29051981,normal,0.003245305735617876,8.1132646e-05,0.0,0,0,0,1,0
9429948-1632-83,97381632,normal,0.003244909690693021,8.1122744e-05,0.0,0,0,0,2,0
5726403-5929-71,90155929,normal,0.0032425743993371725,8.106436e-05,0.0,0,0,0,0,0
9957292-7235-77,86187235,normal,0.0032417457550764084,8.104365e-05,0.0,0,0,0,0,0
7279990-4717-69,86054717,normal,0.003236232791095972,8.090582e-05,0.0,0,0,0,0,0
5574276-9232-79,26009232,normal,0.003234424628317356,8.086061e-05,0.0,0,0,0,0,0
5709218-1807-87,20101807,normal,0.0032319179736077785,8.079795e-05,0.0,0,0,0,2,0
3862994-2858-77,94832858,normal,0.0032314404379576445,8.078601e-05,0.0,0,0,0,0,0
5221920-2332-83,27322332,normal,0.0032265109475702047,8.066277e-05,0.0,0,0,0,1,0
8639663-5441-87,49965441,normal,0.0032239302527159452,8.0598256e-05,0.0,0,0,0,2,0
564984-2112-78,85582112,normal,0.003222009399905801,8.0550235e-05,0.0,0,0,0,0,0
8720224-1185-82,52321185,normal,0.0032209251075983047,8.0523125e-05,0.0,0,0,0,0,0
8773232-8614-78,31638614,normal,0.0032200037967413664,8.05001e-05,0.0,0,0,0,1,0
9365238-5257-87,60355257,normal,0.0032157415989786386,8.039354e-05,0.0,0,0,0,0,0
7028068-5396-89,95445396,normal,0.0032116963993757963,8.029241e-05,0.0,0,0,0,0,0
1094150-0842-82,45740842,normal,0.0032071422319859266,8.017856e-05,0.0,0,0,0,1,0
415058-0911-74,15830911,normal,0.003203593660145998,8.008984e-05,0.0,0,0,0,2,0
9711089-7890-87,51497890,normal,0.0032031137961894274,8.007784e-05,0.0,0,0,0,0,0
3493150-1545-81,64011545,normal,0.003202900057658553,8.00725e-05,0.0,0,0,0,1,0
1088198-1058-84,76311058,normal,0.0032025121618062258,8.0062804e-05,0.0,0,0,0,1,0
4683957-0788-85,22270788,normal,0.0032021701335906982,8.0054255e-05,0.0,0,0,0,0,0
6303567-4066-90,61094066,normal,0.0032008576672524214,8.002144e-05,0.0,0,0,0,1,0
9277843-6510-90,24846510,normal,0.003197858575731516,7.994646e-05,0.0,0,0,0,2,0
1789961-4366-86,76114366,normal,0.0031971693970263004,7.992923e-05,0.0,0,0,0,1,0
7354464-5970-87,76515970,normal,0.003196766832843423,7.991917e-05,0.0,0,0,0,2,0
5567412-6264-75,61156264,normal,0.003196468111127615,7.9911704e-05,0.0,0,0,0,0,0
9134976-6510-84,24846510,normal,0.0031964529771357775,7.9911326e-05,0.0,0,0,0,2,0
524643-9230-81,97899230,normal,0.0031959316693246365,7.9898295e-05,0.0,0,0,0,1,0
9760174-1632-79,97381632,normal,0.003187236376106739,7.968091e-05,0.0,0,0,0,2,0
8363070-4366-82,76114366,normal,0.0031854044646024704,7.963511e-05,0.0,0,0,0,2,0
4980867-6967-83,65756967,normal,0.003175117541104555,7.937794e-05,0.0,0,0,0,0,0
4234498-3538-76,48973538,normal,0.003174811601638794,7.937029e-05,0.0,0,0,0,1,0
1509419-4442-71,25474442,normal,0.0031745298765599728,7.936325e-05,0.0,0,0,0,0,0
2629895-1274-69,12801274,normal,0.003172457218170166,7.931143e-05,0.0,0,0,0,0,0
6398358-9506-74,20109506,normal,0.0031719880644232035,7.92997e-05,0.0,0,0,0,2,0
2327429-9215-82,64939215,normal,0.0031660529784858227,7.915132e-05,0.0,0,0,0,0,0
2780294-0864-85,70500864,normal,0.003165889997035265,7.914725e-05,0.0,0,0,0,2,0
4215405-2903-69,19152903,normal,0.003163783811032772,7.909459e-05,0.0,0,0,0,1,0
9625034-1122-75,15391122,normal,0.003163195215165615,7.907988e-05,0.0,0,0,0,1,0
8607011-3105-89,67363105,normal,0.0031617716886103153,7.9044294e-05,0.0,0,0,0,1,0
6674193-3538-85,48973538,normal,0.003158655483275652,7.896639e-05,0.0,0,0,0,1,0
1790363-2080-93,44102080,normal,0.0031581223011016846,7.895306e-05,0.0,0,0,0,1,0
3277015-7178-85,66657178,normal,0.0031576710753142834,7.8941775e-05,0.0,0,0,0,0,0
7524468-7178-90,66657178,normal,0.0031575325410813093,7.893831e-05,0.0,0,0,0,1,0
1882942-0491-87,30500491,normal,0.0031556510366499424,7.889127e-05,0.0,0,0,0,0,0
6062114-6903-78,81316903,normal,0.003152739256620407,7.8818484e-05,0.0,0,0,0,1,0
6392539-5122-79,84015122,normal,0.0031472966074943542,7.868242e-05,0.0,0,0,0,0,0
7116905-3105-90,67363105,normal,0.00314392801374197,7.85982e-05,0.0,0,0,0,0,0
4011879-9506-67,20109506,normal,0.0031436611898243427,7.859153e-05,0.0,0,0,0,1,0
1253491-5178-82,88325178,normal,0.0031432141549885273,7.858036e-05,0.0,0,0,0,1,0
1402586-4366-74,76114366,normal,0.0031423931941390038,7.855983e-05,0.0,0,0,0,2,0
4664926-8614-89,31638614,normal,0.0031421445310115814,7.855361e-05,0.0,0,0,0,1,0
3664622-2080-75,44102080,normal,0.0031394311226904392,7.848578e-05,0.0,0,0,0,1,0
4587163-1110-90,43571110,normal,0.00313750677742064,7.843767e-05,0.0,0,0,0,2,0
1994639-1866-74,65621866,normal,0.0031360287684947252,7.840072e-05,0.0,0,0,0,0,0
2278539-1545-79,64011545,normal,0.0031322515569627285,7.8306286e-05,0.0,0,0,0,1,0
3910774-5929-83,90155929,normal,0.003131716512143612,7.829291e-05,0.0,0,0,0,1,0
7190372-6260-87,11176260,normal,0.0031311670318245888,7.8279176e-05,0.0,0,0,0,0,0
487419-9061-71,55149061,normal,0.003128185635432601,7.820464e-05,0.0,0,0,0,1,0
6975573-2903-90,19152903,normal,0.003126763040199876,7.8169076e-05,0.0,0,0,0,0,0
6487014-4323-74,74584323,normal,0.0031228535808622837,7.807134e-05,0.0,0,0,0,2,0
9277218-1175-93,79661175,normal,0.0031228060834109783,7.807015e-05,0.0,0,0,0,1,0
4816569-1782-85,80051782,normal,0.0031194009352475405,7.798502e-05,0.0,0,0,0,0,0
8176755-3444-85,86943444,normal,0.003117346204817295,7.7933655e-05,0.0,0,0,0,0,0
5989838-4572-82,15254572,normal,0.0031170968431979418,7.792742e-05,0.0,0,0,0,1,0
8516696-6510-73,24846510,normal,0.003113896818831563,7.784742e-05,0.0,0,0,0,1,0
9671721-7387-79,64077387,normal,0.003112688660621643,7.781722e-05,0.0,0,0,0,0,0
7284261-8132-71,36468132,normal,0.0031115072779357433,7.7787685e-05,0.0,0,0,0,1,0
6210796-8467-85,34798467,normal,0.0031107955146580935,7.776989e-05,0.0,0,0,0,0,0
7238844-9737-90,26339737,normal,0.0031104334630072117,7.776084e-05,0.0,0,0,0,0,0
5636237-4950-86,57174950,normal,0.003108535660430789,7.771339e-05,0.0,0,0,0,0,0
8519148-4575-86,91674575,normal,0.0031074536964297295,7.7686345e-05,0.0,0,0,0,0,0
1986080-7286-90,55537286,normal,0.003104646224528551,7.7616154e-05,0.0,0,0,0,0,0
4053688-4571-75,33414571,normal,0.003103195922449231,7.75799e-05,0.0,0,0,0,1,0
6394382-4974-77,59884974,normal,0.0031015598215162754,7.753899e-05,0.0,0,0,0,0,0
8470714-1451-87,19911451,normal,0.0030997442081570625,7.7493605e-05,0.0,0,0,0,0,0
4759477-2112-84,85582112,normal,0.003096506465226412,7.741266e-05,0.0,0,0,0,0,0
2104140-2798-84,37632798,normal,0.0030954997055232525,7.738749e-05,0.0,0,0,0,1,0
5044051-5947-79,10045947,normal,0.0030953402165323496,7.7383505e-05,0.0,0,0,0,1,0
6732619-4366-79,76114366,normal,0.0030927290208637714,7.7318226e-05,0.0,0,0,0,2,0
4849895-8910-85,75168910,normal,0.0030923723243176937,7.7309305e-05,0.0,0,0,0,2,0
9122130-6518-89,89116518,normal,0.003092097816988826,7.7302444e-05,0.0,0,0,0,1,0
6887181-9542-87,17679542,normal,0.0030899581033736467,7.724895e-05,0.0,0,0,0,1,0
4854398-9380-81,18449380,normal,0.0030847261659801006,7.711815e-05,0.0,0,0,0,0,0
1774146-6274-82,19536274,normal,0.0030830735340714455,7.707684e-05,0.0,0,0,0,0,0
528353-9817-89,83289817,normal,0.003081962699070573,7.7049066e-05,0.0,0,0,0,0,0
500062-0667-81,65770667,normal,0.003079732647165656,7.699332e-05,0.0,0,0,0,0,0
736912-0842-81,45740842,normal,0.003077372442930937,7.693431e-05,0.0,0,0,0,2,0
1850651-8718-74,32908718,normal,0.003075377317145467,7.688443e-05,0.0,0,0,0,1,0
5693649-4575-84,91674575,normal,0.0030741808004677296,7.685452e-05,0.0,0,0,0,1,0
2511288-0324-86,48100324,normal,0.0030727186240255833,7.681797e-05,0.0,0,0,0,0,0
7088235-4484-89,95874484,normal,0.003071988932788372,7.6799726e-05,0.0,0,0,0,0,0
2025519-9506-80,20109506,normal,0.0030681772623211145,7.670443e-05,0.0,0,0,0,1,0
7199109-5893-85,63855893,normal,0.0030666738748550415,7.6666845e-05,0.0,0,0,0,0,0
7281211-1144-74,99581144,normal,0.0030651709530502558,7.662927e-05,0.0,0,0,0,1,0
8808076-9715-83,59829715,normal,0.0030644519720226526,7.66113e-05,0.0,0,0,0,1,0
569649-9720-86,76159720,normal,0.0030628510285168886,7.6571276e-05,0.0,0,0,0,0,0
4935117-0491-85,30500491,normal,0.0030613942071795464,7.653485e-05,0.0,0,0,0,1,0
3885132-9737-68,26339737,normal,0.0030589746311306953,7.647437e-05,0.0,0,0,0,0,0
8222490-6102-79,58536102,normal,0.003058954607695341,7.6473865e-05,0.0,0,0,0,0,0
9839652-1274-85,12801274,normal,0.003058656817302108,7.646642e-05,0.0,0,0,0,0,0
8552530-6054-84,83006054,normal,0.0030545061454176903,7.636265e-05,0.0,0,0,0,0,0
2887610-6871-84,39376871,normal,0.003054319880902767,7.6357996e-05,0.0,0,0,0,1,0
8884544-6274-70,19536274,normal,0.0030526425689458847,7.6316064e-05,0.0,0,0,0,1,0
2842613-1632-81,97381632,normal,0.00305123976431787,7.6280994e-05,0.0,0,0,0,2,0
665162-0788-88,22270788,normal,0.0030506725888699293,7.626681e-05,0.0,0,0,0,0,0
9334681-5543-71,44445543,normal,0.0030506113544106483,7.6265285e-05,0.0,0,0,0,0,0
9456578-0838-72,62090838,normal,0.0030502097215503454,7.6255244e-05,0.0,0,0,0,0,0
6297983-2826-87,22222826,normal,0.003049704013392329,7.62426e-05,0.0,0,0,0,0,0
8414560-1110-80,43571110,normal,0.0030488488264381886,7.622122e-05,0.0,0,0,0,1,0
459020-0357-78,95930357,normal,0.0030487473122775555,7.621868e-05,0.0,0,0,0,1,0
7914190-5580-88,69605580,normal,0.003046919358894229,7.617298e-05,0.0,0,0,0,0,0
1403904-5867-85,82425867,normal,0.003046001074835658,7.615003e-05,0.0,0,0,0,0,0
9311518-6424-89,59396424,normal,0.0030455482192337513,7.6138705e-05,0.0,0,0,0,1,0
8037452-4572-83,15254572,normal,0.0030439249239861965,7.609812e-05,0.0,0,0,0,0,0
6754895-1807-79,20101807,normal,0.0030425351578742266,7.606338e-05,0.0,0,0,0,1,0
4236172-0357-80,95930357,normal,0.0030379833187907934,7.594958e-05,0.0,0,0,0,2,0
4339298-3100-84,38303100,normal,0.003029544372111559,7.573861e-05,0.0,0,0,0,1,0
9357201-9542-91,17679542,normal,0.003026298712939024,7.565747e-05,0.0,0,0,0,1,0
5858950-2180-81,94762180,normal,0.003022970398887992,7.557426e-05,0.0,0,0,0,0,0
5830816-8814-78,31498814,normal,0.0030197114683687687,7.549279e-05,0.0,0,0,0,0,0
7744462-2080-84,44102080,normal,0.0030184248462319374,7.546062e-05,0.0,0,0,0,0,0
